"1515 15th St NW #234,","Washington, DC 20005","$665,000",1,1.5,914,"This two-level 1BR/1.5BA loft is modern luxury in the coveted Metropole building. Floor to ceiling windows are inviting and elevate the space into the second level, enhancing the industrial architectural design. The first level features a convenient half bathroom, open concept kitchen, living, and dining. The ultra-modern kitchen includes built in appliances and custom cabinetry. Located on the second level is the owner's suite with connecting spa-like bathroom which includes double vanity with custom built in shelves and cabinetry, and a large glass framed double shower. The bathroom leads you into the walk-in closet where you will find a stacked washer/dryer and ELFA shelving system. Guest suites available for reservations exclusively for Metropole owners. Concierge located in lobby to assist with packages and other requests. Community shared courtyard located on first floor. Parking available for rent in the garage. Pet friendly building. Located conveniently above VIDA Fitness and half a block from Whole Foods, Sweetgreen, and all of your favorite Logan Circle/Dupont Circle neighborhood restaurants and shops.",Active,80 days,Condo,$629/month,2008,OLD CITY II,,DCDC2013576,"$665,000",$728,"$655,792",Loft,38.910044,-77.0343412,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1515-15th-St-NW-20005/unit-234/home/21645335,Ross Elementary School,7,190
"23 Logan Cir NW,","Washington, DC 20005","$3,000,000",6,4.5,"4,760","Grand 6BR/4.5BA historic home located in the heart of Logan Circle! This Victorian home has historic charm throughout including several fireplaces, hardwood floors, tall ceilings, crown molding, working pocket doors, and statement staircase. Enjoy the large kitchen, separate formal dining room, and lots of living space. The versatile basement has lots of potential with interior and exterior entrances, windows, kitchen, and more. It's a perfect way to generate rental income. The home also has off-street parking and private deck. The location is one of the best in the city - right on the circle and just minutes to popular restaurants, Whole Foods, coffee shops, Metro, parks, schools, gyms, and more!",Active,57 days,Townhouse,,1883,OLD CITY II,"2,824 Sq. Ft.",DCDC2000779,"$3,000,000",$630,"$2,878,556",Victorian,38.9092411,-77.0287559,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/23-Logan-Cir-NW-20005/home/9874114,Seaton Elementary School,8,390
"1420 N St NW #501,","Washington, DC 20005","$499,900",2,1,"1,000","Great center location 5 blocks north of White House at beginning of the Embassy Row between Dupont and Logan circles! Walkers paradise - daily errands do not require a car, walk score 99 out of 100. All updated turn key condo with new kitchen and bathroom, stone counter tops, real hardwood floors. Perfectly situated on quiet one way street in Dupont - Logan corridor, short walk to Whole Foods, Trader Joes, great restaurants and trendy 14th street retail corridor. Lots of transportation nearby, including McPherson Square, Dupont, Mt Vernon metros, city buses and free Circulator routes. 24/7 security / concierge. Roof top terrace with panoramic city vistas & good size swimming pool, grills and flower & herb garden. Building provides a full-service 24-hour front desk They also accept packages, announce guests, makes service calls ect. Storage lockers, bike room, new top floor laundry room, WiFi internet in the lobby and roof-top terrace, and secured building-entry systems. Condo is very specious, just under 1000 sq ft, it has a right layout to be remodeled into 3 bedroom. HOA allows to put washer/dryer inside the unit. Condo fee includes all utilities.",Active,77 days,Condo,$889/month,1964,OLD CITY II,,DCDC2014520,"$499,900",$500,,Contemporary,38.9070896,-77.0329897,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1420-N-St-NW-20005/unit-501/home/9870491,Thomson Elementary School,6,331
"1133 14th St NW Ph 3,","Washington, DC 20005","$810,000",2,2,"1,155","Tax Record indicates 2 bedroom. One Bedroom PLUS Loft is more accurate. Best of urban living in central Washington, DC at Thomas Circle. Dramatic 1150 sq. ft. duplex condominium together w/ 500 sq. ft. rooftop private terrace with panoramic views to the East, North, and South. Floor to Ceiling windows along the entire width of the unit. Loft style semi industrial finish with a bedroom on the main floor and one on the loft level. Two full bathrooms. One parking space in P3. Roomy storage closet inside the unit on the loft level. Roof top lounge deck with seating. 2nd floor party room w/ kitchen, FP, terrace, TV. Full time concierge. Centrally located in WDC at Thomas Circle and in close proximity of vibrant city life, shopping, easy access to Metro and downtown business district. Building constructed in 2006 with LEED green certification. Unit is vacant.",Active,83 days,Condo,$925/month,2006,CENTRAL,,DCDC2013314,"$810,000",$701,"$793,800",Contemporary,38.9047062,-77.0315774,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1133-14th-St-NW-20005/unit-3/home/11746391,Thomson Elementary School,6,331
"1133 14th St NW #305,","Washington, DC 20005","$319,800",—,1,433,"Stunning and spacious contemporary, sun-filled condo studio at the Alta. Modern style GREEN APPROVED, low condo fee and pet friendly building located in between Logan & Dupont Circle. 10 feet ceiling, stainless steel appliance, granite count top, tile floor. Washer and dryer in unit. One additional STORAGE in included. Community party room on 2nd floor. Free access to roof common area. Step to GYM, CVS, easy to Wholefoods, shops, nightlife.",Active,89 days,Condo,$390/month,2006,CENTRAL,,DCDC2012086,"$319,800",$739,"$310,666",Contemporary,38.9047062,-77.0315774,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1133-14th-St-NW-20005/unit-305/home/22675895,Thomson Elementary School,6,331
"1300 N St NW #709,","Washington, DC 20005","$469,000",—,1,655,"""Spectacular, unique, and ample studio with den for that book lover or researcher in you! Welcome yourselves home to the modern Radius Condominiums! This seventh-floor unit is like no other. The living room has an architect-designed custom bookshelf wall made of solid oak and granite with the modern openness of the open-concept living, dining, and kitchen areas. Two large windows let light just gleaming in with soaring 10-ft ceilings with exposed ductwork. The custom-built, adjustable bookcases come with a Hardison telescoping folding stepladder to reach those one-of-a-kind rare books on the top shelf. A second smaller architect-designed floor-to-ceiling bookcase lets you into a secret room for extra storage and utility room. Beautiful new luxury vinyl laminate flooring throughout the condo. The kitchen has an island that is great for entertaining with its granite countertops. Brand-new appliances: fingerprint-resistant microwave, 5-burner gas range with dual convection oven and Wi-Fi connectivity, and a fingerprint-resistant refrigerator/freezer await for your freshly prepared meals. All are Samsung energy efficient. A convenient stainless-steel dishwasher is right there for quick clean-up. Besides, the modern cabinets and a convenient pantry are at arm's length. Plenty of counter space. Near the entry is your own den, perfect for a sleeping or office area. A large custom-built walk-in closet will hold all your fashionable clothes and tons of shoe storage! An entry closet plus a linen closet is located next to the white clean-lined bathroom. The white-tiled tub and shower await that soothing bubble bath. Your own stackable LG washer and dryer are centrally located in the unit. The secured building offers a front desk with concierge services, on-site management, Fitness Center, a Clubroom/Party Room, and a beautiful Outdoor Lounge. Parking may be available for rental in the building garage. The Radius is an eight-story, 170-unit condominium building located in between Logan & Thomas Circles and blocks away from Dupont Circle. It has a Walk Score of 95 out of 100. This location is a walker’s paradise so daily errands do not require a car. Food stores and high-quality but affordable neighborhood restaurants are all centric. The closest metro is Metro Center station, the central hub station of the Washington Metro rapid transit system with all lines or McPherson Square. Seller reserves the right to accept and/or reject any and all offers. """,Active,118 days,Condo,$449/month,2004,OLD CITY II,,DCDC2008198,"$469,000",$716,"$453,120","Contemporary, Traditional, Condo/Unit",38.9069995,-77.0299542,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1300-N-St-NW-20005/unit-709/home/10341828,Thomson Elementary School,6,331
"1506 P St NW,","Washington, DC 20005","$2,280,000",6,4,"3,057","This Victorian style property is located in what is considered the best urban location in Washington, DC, encompassing transportation, the gastronomy center of the city, art venues, ideal groceries and retail stores. The property boasts 4 bright modern units w/ hardwood floors and are fully occupied with premier rental leases. The upper unit offers an enchanting balcony overlooking the neighborhood and the lower unit offers a private patio. It has been kept in optimum condition. Seller is also offering a portfolio sale, with 2 other properties located at 1776 Willard Street, NW (Bright multi-family number: DCDC2011246) and 1714 U Street NW (Bright multi-family number: DCDC2011346), individually or as a group. Excellent return on investment with financials to be provided upon buyer’s information and ability to purchase. Investors may consider steady income i. e. short- or long-term rentals, condo conversions. The portfolio offers from 2 – 4 units, two include parking spaces, one includes balconies and a roof deck, another one a private patio. Showings by appointment, 24-hr notice, accompanied by listing agent.",Active,108 days,Multi-Family (2-4 Unit),,1885,OLD CITY II,"1,425 Sq. Ft.",DCDC2006360,"$2,280,000",$746,"$2,097,219",,38.9094801,-77.0350597,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1506-P-St-NW-20005/home/9868611,Ross Elementary School,7,190
"1150 K St NW #1007,","Washington, DC 20005","$480,000",1,1,792,"EXCELLENT LOCATION & 1 GARAGE PARKING SPACE INCLUDED IN THE SALES PRICE!!! Fantastic 1 bed/1 bath unit available in a well sought-after building in Downtown DC. The unit is the only 1 bedroom in the building that comes with a parking space. It's flooded with an incredible amount of natural light, with windows facing north & west. The building features an onsite concierge, secure parking, a conference room with a pool table, and a rooftop deck with amazing views. Spectacular location with a Walk Score of 97, Transit Score of 87, and Bike-ability Score of 80. Close to Metro Center & McPherson Square train stations, and in walking distance to an abundance of coffee shops, restaurants, and high-end apparel stores, The National Mall & White House. Condo being sold AS-IS.",Active,109 days,Condo,$618/month,2005,CENTRAL,,DCDC2008628,"$480,000",$606,"$461,413",Contemporary,38.9022175,-77.0277387,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-1007/home/10347613,Thomson Elementary School,6,331
"1401 Church St NW #311,","Washington, DC 20005","$549,900",1,1,650,"Light-Filled Loft | 1 Bed | 1 Bath | 650 Sf | Building: Redeveloped in 2005, Rooftop Deck, 2 Elevators, 85 Units, Garage Parking Available For Rent | Unit: Lofted Bedroom w/ Glass Wall, Lots of Natural Light Throughout, Large Industrial Windows, 12 Ft. Concrete Ceilings, Track Lighting Throughout, Exposed Brick & Duct Work, Open Layout, New European White Oak Hardwood Flooring, Large Walk-In Closet | Kitchen: Scavolini Cherry Cabinetry, Stainless Steel Appliances, New Full-Size Dishwasher, Gas Cooking | Baths: Frameless Glass Enclosed Shower, Scavolini Cherry Vanity w/ Storage & Vessel Sink, Mirrored Medicine Cabinet, Full Sized Tub, Slate Tile Flooring & Backsplash. All this on the Best Block of Logan Circle",Active,137 days,Condo,$364/month,2005,OLD CITY II,,DCDC2005342,"$549,900",$846,"$539,705",Contemporary,38.9104958,-77.0324781,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1401-Church-St-NW-20005/unit-311/home/10192000,Ross Elementary School,7,190
"27 Logan Cir NW #11,","Washington, DC 20005","$799,927",2,2.5,"1,357","Priced right and ready to sell before the end of th year! Check out a rendering of second bedroom murphy bed option and Loft bedroom conversion option- When given the choice between living IN Logan Circle. .. or ON Logan Circle. .. . There is a difference, because DC is a very small city, and being five or six blocks away from a neighborhood feature that anchors value is significant. There are many listings that will say ""close to Logan Circle"" as a value proposition for being close to this historic D. C. destination. The Logan Mansion Condos are the marriage of historic DC Rowhome character with convenient and efficient condo living. They are located ON Logan Circle, not close to the Circle, or right around the corner from the Circle. .. but actually on the Circle meaning that the future owner of 27 Logan Circle #11 will have to only walk out their front door to enjoy all the green space, history, and communal gathering space that Logan Circle has to offer year-round! Created by renowned local developer PN Hoffman, these quality units offer the space and functionality of single-family homes with the convenience of condominium ownership. Meaning that you get two levels of living space, ample space for entertaining and remote work/education. In addition to Logan Circle, the best of D. C. is right outside your front door. A ""walk score"" of almost 100 means that you've got every tier of convenient amenity only steps away in addition to destination hospitality options like Le Diplomate, Barcelona, Players Club, and the booming culinary scene in Shaw that offers selections for every palate. The most striking feature in unit 11 is the two-level living room and loft with over 20-foot ceilings and recessed lights, consistently illuminated by 8 huge windows that are northwest facing for beautiful, diffuse light for the majority of the day. There is also a defined and generous floorplan that includes space for a formal dining table, and a formal living room with a fireplace. The kitchen has some brand new aesthetic and functional additions to include contemporary subway tile backsplash and waterfall stone countertops, and new European-inspired fixtures on the cabinetry that perfectly match the stainless steel appliances. It is a small and understated feature but the kitchen pass-through/ service hatch is such a great feature to be able to see your guests and family dining and relaxing on the rest of the main level. The lower level of the unit also features a convenient half bath, two closets, and laundry. The private patio space off of the kitchen is perfect for al fresco dining and stepping out for some fresh air! The stairwell that takes you upstairs is accented by a modern chandelier, accenting the high ceilings and extra space. There is an owner's suite with a private bath, two closets, extra storage, another full bath, and a second bedroom in addition to desk space and sitting area on the loft that overlooks the living room and fireplace below. Do not miss out on this excellent opportunity to own a condominium that truly lives like a single-family home!",Active,176 days,Condo,$397/month,2000,OLD CITY II,,DCDC526384,"$799,927",$589,"$791,832",Victorian,38.9089413,-77.0293758,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/27-Logan-Cir-NW-20005/unit-11/home/10176537,Seaton Elementary School,8,390
"1133 14th St NW #710,","Washington, DC 20005","$515,000",1,1,718,"Fantastically located unit with top notch walk scores ( 6 very close by NW metro stations and right in the center of downtown at Thomas Circle, Whole Foods, Trader Joe’s, Restaurants, Parks, Shopping and much more ). Luxurious sought after contemporary LEED certified green building with wonderful amenities. Parking garage with reserved space, 24 hours Concierge, Spectacular roof top and Party room. This unit has a modern open floor plan with high ceilings, huge windows bringing in plenty of natural bright sun light and views, stainless steel appliances, in unit LG washer/dryer and spacious updated bathroom.",Active,141 days,Condo,$562/month,2006,CENTRAL,,DCDC2004980,"$515,000",$717,"$505,650","Loft, Contemporary",38.9047062,-77.0315774,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1133-14th-St-NW-20005/unit-710/home/22675475,Thomson Elementary School,6,331
"1311 13th St NW Unit T07,","Washington, DC 20005","$499,000",2,1,800,"UNBEATABLE VALUE in the neighborhood and exceptional quality! One block South of Logan Circle, this quiet, end-of-hall 2-bedroom residence in Logan 13 offers a serene retreat in DC’s hottest neighborhood. Enter a curated, sleek, yet warm lobby, and only steps away is your new home. Or, take a detour to a rooftop terrace appointed with loungers, dining table set, grill, bathroom, plantings and additional seating to enjoy views of the bustling Logan Circle Neighborhood. Despite abundant dining and shopping options nearby, the kitchen is equipped to delight any home chef featuring under cabinet task lighting, ample cabinet space, quartz counters, and high-grade Bosch appliances. The spacious, Porcelanosa tiled bathroom offers a sophisticated space to refresh. The apartment boasts a wall of expansive, East-facing windows that continue through both bedrooms and the living room. Each of the sizable bedroom closets (the primary bedroom has two!) is outfitted with Elfa shelving to keep one organized. Naturally, the unit is equipped with standalone central air conditioning and heating as well as in-unit laundry: front-loading Bosch washer and dryer. Cyclists, find a secure bike storage room at the garage level. Built in 2016, Logan 13 lives like new without the headaches of buying brand-new construction. Do not miss the opportunity for such a prime position at an ideal price!",Active,162 days,Condo,$636/month,2016,OLD CITY II,,DCDC2002098,"$499,000",$624,"$493,911",Contemporary,38.9077736,-77.029167,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1311-13th-St-NW-20005/unit-T07/home/113069304,Seaton Elementary School,8,390
"1026 16th St NW #801,","Washington, DC 20036","$1,250,000",2,2,"1,700","1026 16th St NW #801 is a Penthouse level 2 bed, 2 bath home in The Presidential, one of Washington DC's most sought after addresses. Fabulous central location close to all downtown has to offer including restaurants, shops, museums, theaters and transportation. Spacious foyer with coat closet. Gourmet, restaurant style kitchen with marble floors, professional grade stainless steel appliances, cabinets and counters. Beautiful hardwood floors throughout bedrooms, living room, dining room and foyer. Luxurious marble bathrooms. 2nd bedroom with french doors leading to private balcony. 9 ft. ceilings throughout. Monthly Co-op fee includes taxes, water, heating, air conditioning, storage and more. The Presidential is a pet friendly building with a gorgeous lobby and front desk service. Seller is offering Parking. for 6 months which is available 200 feet away. Washer and dryer can be installed.",Active,37 days,Co-op,"$1,913/month",1923,CENTRAL,,DCDC2018642,"$1,250,000",$735,"$1,208,222",Beaux Arts,38.9035254,-77.0368814,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1026-16th-St-NW-20036/unit-801/home/101221299,School Without Walls At Francis-Stevens,5,472
"2475 Virginia Ave NW #302,","Washington, DC 20037","$199,000",—,1,642,"Enjoy this spacious studio and convenient in-town living at a new incredible improved price! The open floor plan provides ample space for living and dining. The amenities include a welcoming lobby, 24-hour concierge, fitness center, laundry, and a striking rooftop vista along the Potomac River. Parking in the garage could be available for rent. Walk Score: 96. Just two blocks to the Metro. Close proximity to the House and Senate as well as Reagan National Airport, Kennedy Center performances, Rock Creek Park jogging trails, Georgetown Waterfront, and West End restaurants make this an ideal in-town pied-a-terre. Monthly co-op fee covers underlying mortgage (in capital budget), all taxes and utilities, including air conditioning, heating, water, gas, and electricity. The Nuovoliola 10 sofa/wall bed is not included and purchase is negotiable. It is not just furniture; it is extra real estate without the hassle and expense of moving. Vacant and easy to show but please schedule showings online as we need to notify front desk of agents coming in to show. Please bring business card. Courtesy key at front desk. . Please follow COVID protocols -- mask may be required.",Active,2 days,Co-op,$722/month,1956,FOGGY BOTTOM,,DCDC2023124,"$199,000",$310,"$197,486",Contemporary,38.89905,-77.052542,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-302/home/17182850,School Without Walls At Francis-Stevens,5,472
"819 25th St NW,","Washington, DC 20037","$830,000",2,1.5,888,"Wonderful walkable city living! Bright and charming beautifully updated Federal Townhouse located on a pretty tree-lined street in the heart of Foggy Bottom. Front garden, foyer with a coat closet, all white updated kitchen w/ quartz counters, stainless steel appliances & window above the sink, powder room. Inviting open dining/living room with a wood-burning fireplace and French doors opening to the private, fenced patio. Top floor with a large primary bedroom, updated hall bath and 2nd bedroom. Hardwood floors & serene views throughout. Walk to all amenities, shops, Whole Foods, Trader Joe's, restaurants, Kennedy Center, dog park, the Waterfront, Rock Creek Park for hiking and biking, West End, Georgetown, downtown, Metro & More! Need parking? Please ask the listing agent for a list of rental parking spots. More photos uploaded by 12/2.",Active,2 days,Townhouse,,1890,FOGGY BOTTOM,588 Sq. Ft.,DCDC2022998,"$830,000",$935,"$833,373",Federal,38.9001049,-77.0531295,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/819-25th-St-NW-20037/home/9046289,School Without Walls At Francis-Stevens,5,472
"1111 25th St NW #408,","Washington, DC 20037","$734,000",1,2,"1,040","Improved Design and Back on Market! No detail was overlooked during the complete renovation of this spacious, centrally located home in the sought after Atlas Condominium.  Unlike anything currently on the market, this beautiful home defines serene, luxury living.  Imported tile flooring, chic lighting fixtures, spa-inspired baths, stylish kitchen with nearly new appliances and a walk-in closet worthy of the most devoted fashionista. which is now privately connected to the primary suite. These are just a few highlights of this turn-key property. Perfectly placed in the West End, adjacent to Georgetown, Dupont, Foggy Bottom and the Central Business District, the location offers access to the city's best shopping, parks. bus/metro and services. One garage parking space included. Not VA or FHA approved. Call LA Amanda for details. Open This Sunday! 12/5 1-3pm.",Active,3 days,Condo,$704/month,2005,CENTRAL,,DCDC2023074,"$734,000",$706,"$733,176",Contemporary,38.9048286,-77.0523987,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-408/home/10346492,School Without Walls At Francis-Stevens,5,472
"1010 25th St NW #704,","Washington, DC 20037","$355,000",1,1,612,"Tucked away on a tree-lined street in Foggy Bottom, the storied Swarthmore building houses one home that demands a closer look. Welcome to 1010 25th Street NW #704, a 1-bed, 1-bath haven that takes luxury living to an entirely new level. Inside, an open floor plan and abundant natural light envelop you in wonder and warmth, while newly upgraded vinyl plank floors add a touch of glamour. The freshly updated kitchen â featuring stainless steel appliances and a breakfast bar â looks out onto the flexible main living area, creating an enviable backdrop for all of lifeâs moments. Around the corner, a spacious bedroom and spa-like bath are designed to reflect your everyday routine, and an additional storage unit provides the extra space needed to store your belongings with care. The homeâs many advantages extend beyond its walls to the building itself, where high-end amenities await. Unwind atop your rooftop deck with iconic city views, break a sweat from your conveniently-positioned fitness center, and do laundry without hassle thanks to the washer/dryer found onsite. Set in the vibrant Foggy Bottom neighborhood, this home places residents at the center of a coveted cultural hub. Catch a show at the Kennedy Center, sample the eclectic array of upscale restaurants and casual eateries at your fingertips, and shop for boutique threads. A home worthy of the premium location it occupies, 1010 25th Street NW #704 is the opportunity of autumn. Donât miss the chance to make it yours today! All sqft is approximate.",Active,3 days,Condo,$514/month,1938,FOGGY BOTTOM,,DCDC2022512,"$355,000",$580,"$354,155",Traditional,38.903127,-77.0535843,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1010-25th-St-NW-20037/unit-704/home/9041186,School Without Walls At Francis-Stevens,5,472
"1111 25th St NW #908,","Washington, DC 20037","$674,900",2,2,"1,050","Atlas Penthouse | 1 Bed | 1 Den | 2 Baths | 1,050 Sf | 1 Private Balcony | 1 Garage Parking | Building: 2 Resident Lounges, 24-Hr Concierge, Party Room, Media Room, Fitness Center, 3 Elevators, Built in 2005 | Unit: Open Layout, 2nd Bedroom/Office w/ Full Bath, New LED Recessed Lighting Throughout, Freshly painted, New Hot Water Heater system, Large Walk-In Closet in Primary Bedroom, New Hardwood Floors Throughout, Plenty of Storage | Kitchen: Hardwood Built-In Cabinetry, Pantry w/ Built-In Storage, Granite Topped Counters, Kitchen-Aide Stainless Steel Appliances, Stainless Steel Double Sink Basin, Garbage Disposal, Full Size Dishwasher, Gas Range, Tile Flooring | Baths: Extra Large Granite Topped Vanities w/ Storage, New Shower Handles & Valves, Mirrored Medicine Cabinets, Tile Flooring, 2 Full Size Tubs, Recently Installed Kohler Toilets. All of this in the center of The West End.",Active,4 days,Condo,$718/month,2005,CENTRAL,,DCDC2022594,"$674,900",$643,"$675,822",Contemporary,38.9048286,-77.0523987,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-908/home/10346626,School Without Walls At Francis-Stevens,5,472
"2475 Virginia Ave NW #608,","Washington, DC 20037","$235,000",1,1,825,"It's a pleasure to present this 1 bedroom 1 bath residence located in the Potomac Plaza, a ""full-service"" cooperative building offering 24 hour desk service, superb management/engineering staff, beautiful lobby/hallways/meeting room, laundry room, fitness center, roof-top terrace with panoramic views, and garage ""rental"" parking (when available). Unit updates include newly installed appliances (refrigerator and dishwasher), a ""top-notch"" painting job on the walls/ceilings/doors/trim/closets/kitchen cabinets plus there were a few other nice improvements made. The next owner of this unit will certainly value and appreciate the spacious and easy to decorate floor plan, the ""stainless steel"" kitchen counter tops, the kitchen pantry, the numerous closets, the storage bin and it's convenient/incredible location - close to the Foggy Bottom metro, shopping, Kennedy Center, State Department, IMF, World Bank, and the trails running through Rock Creek Park and the ones along the Potomac River.",Active,4 days,Co-op,$995/month,1957,FOGGY BOTTOM,,DCDC2022446,"$235,000",$285,"$234,328",Mid-Century Modern,38.89905,-77.052542,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-608/home/177383681,School Without Walls At Francis-Stevens,5,472
"2141 I St NW #709,","Washington, DC 20037","$250,000",1,1,443,Welcome home to this beautiful condo in the heart of the GW campus. New flooring throughout. These condos are always in demand by GW student renters making them fantastic investor properties. One-bedroom units typically rent between $1500 - $1600 per month.,Active,10 days,Condo,$491/month,1974,FOGGY BOTTOM,,DCDC2021632,"$250,000",$564,"$249,579",Colonial,38.9009851,-77.0482309,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2141-I-St-NW-20037/unit-709/home/9054578,School Without Walls At Francis-Stevens,5,472
"1111 25th St NW #914,","Washington, DC 20037","$490,000",1,1,726,"Do not miss this unit! 9th floor! Sunny one-bedroom, one-bath unit at The Atlas Condominium. Large living and dining room with balcony overlooking the interior courtyard. Full-sized kitchen with pantry. King-sized bedroom suite with walk-in closet and en suite bathroom with tub/shower. In-unit Washer/Dryer. Concierge, TWO party rooms, fitness center, Trader Joes downstairs, and countless West End amenities such as restaurants, metro, Whole Foods and walkability!",Active,10 days,Condo,$456/month,2005,CENTRAL,,DCDC2021822,"$490,000",$675,"$489,458",Contemporary,38.9048286,-77.0523987,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-914/home/10346637,School Without Walls At Francis-Stevens,5,472
"1111 24th St NW #65,","Washington, DC 20037","$1,765,000",2,2,"1,542","Prominently featured in the Wall Street Journal yet again, there is a reason why D. C. 's power players call the Westlight home. FULL-SERVICE building- at the Westlight, white glove service is a hallmark. The professionally staffed 24-hour front desk concierge, uniformed doorman and porter, onsite engineer and building manager ensure effortless city living. An expansive rooftop grilling terrace, private clubroom with catering kitchen, state-of-the-art fitness center and D. C. 's only 25-meter heated rooftop pool provide residents with a perfect backdrop to check in or out with the rest of the world. Perfectly situated just steps from Georgetown, Dupont Circle and Downtown A LEED gold certified building exceptional in design and livability, Westlight is a breath of fresh air. Unlike most buildings, Westlight does not have recirculated air. A sophisticated HEPA grade air filtration system delivers fresh air into each unit directly from the outdoors. The triple glazed windows have a sound dampening factor higher than airports, ensuring a quiet sanctuary in the heart of the city.",Active,11 days,Condo,"$1,871/month",2017,CENTRAL,,DCDC2022250,"$1,765,000","$1,145",,"Contemporary, Condo/Unit",38.9040904,-77.0512099,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-65/home/145427919,School Without Walls At Francis-Stevens,5,472
"2555 Pennsylvania Ave NW #619,","Washington, DC 20037","$750,000",2,1.5,950,"The Westbridge - Gateway to Georgetown. Offering a 2 bedroom, one and one half bath unit with a versatile floor plan which has been recently updated. The second bedroom has a custom made ""Murphy Bed"" which is currently used as a den - with double doors, large window and closet. This rarely available unit is located on the 6th floor with a private balcony, abundant closets and hardwood floors The kitchen has granite counters/washer/dryer and stainless appliances. Included is an excellent parking space in the underground garage plus a private storage room. The Westbridge offers an outdoor pool, updated fitness center, 24 hour desk, security, on-site manager plus full time staff. Just one block to Georgetown and Trader Joe's! Short walk to the Metro, the George Washington University, State Dept. , World Bank, or the White House. PRIME LOCATION - THE VIRBRANT WEST END OFFERS THE BEST RESTAURANTS, HOTELS, AND NEARBY SHOPPING. EASY TO SHOW. By Appt",Active,14 days,Condo,$865/month,1979,CENTRAL,,DCDC2021950,"$750,000",$789,,Contemporary,38.9046895,-77.0540178,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2555-Pennsylvania-Ave-NW-20037/unit-619/home/9040059,School Without Walls At Francis-Stevens,5,472
"2201 L St NW #202,","Washington, DC 20037","$399,000",1,1,573,"* * Open Sunday 11/21, 2-4 PM * * 99 Walk Score! This spacious 1 bedroom condo in the Carriage House has tons of space and natural light. The renovated kitchen has gas cooking, stainless steel appliances, & granite counters. New hardwood floors and fresh paint throughout. The condo fee includes all utilities, 24-hour front desk concierge, & rooftop pool. Location, Location, Location. This centrally located condo is within walking distance to the World Bank/IMF, GWU, Georgetown, Trader Joe's, Whole Foods, 5-Star Dining, the White House, the National Mall, the Kennedy Center, and more.",Active,15 days,Condo,$639/month,1967,CENTRAL,,DCDC2021660,"$399,000",$696,"$397,117",Contemporary,38.904037,-77.049292,Rory Obletz,WASHINGTON Redfin Agent,https://www.redfin.com/DC/WASHINGTON/2201-L-ST-NW-20037/unit-202/home/9049551,School Without Walls At Francis-Stevens,5,472
"1121 24th St NW #301,","Washington, DC 20037","$275,000",—,1,390,"OPPORTUNITY IS KNOCKING!!!!TALK ABOUT LOCATION!!! Literally in the center of everything. .(DONT BELIEVE ME? CHECK OUT GOOGLE MAPS, AND SEE FOR YOURSELF!) Cute Efficiency. High ceilings, Corner Unit. Lots of light. Lovely floors. Kitchen has range, microwave, refrigerator AND washer/dryer hookups!. Full bath has restored original clawfoot tub, New Vanity and toilet. Would make a great in-town residence. Close to elevator. Building/Each Unit has security cameras for Entry into building. .. A . great investment.",Active,23 days,Condo,$238/month,1940,CENTRAL,,DCDC2020550,"$275,000",$705,"$268,191","Federal, Traditional, Condo/Unit",38.904391,-77.0510045,Rory Obletz,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-301/home/23065930,School Without Walls At Francis-Stevens,5,472
